country,respondent_id,age,urban_rural,income_level,sex,marital_status,education,life_satisfaction,freedom_of_choice,emancipative_values,trust_people,importance_of_god,financial_satisfaction,secular_values
Turkey,792072285,36.0,Urban,Medium,Female,Married,Lower,4.0,6.0,0.464166667,Trusted,6.0,4.0,0.4416666667
Turkey,792070611,21.0,Urban,Low,Male,Single,Middle,8.0,8.0,0.283333333,Trusted,8.0,8.0,0.1238888889
Turkey,792071221,35.0,Rural,Medium,Female,Married,Lower,10.0,10.0,0.214861111,Not trusted,4.0,7.0,0.1383333333
Turkey,792070375,29.0,Urban,High,Female,Married,Lower,8.0,9.0,0.279814815,Trusted,7.0,8.0,0.3877777778
Turkey,792070870,21.0,Urban,Medium,Male,Single,Middle,7.0,4.0,0.505314815,Trusted,8.0,8.0,0.5254066667
Turkey,792071954,27.0,Rural,Medium,Male,Single,Middle,8.0,7.0,0.240462963,Not trusted,10.0,7.0,0.2507808333
Turkey,792071136,55.0,Rural,Low,Female,Married,Lower,6.0,10.0,0.242083333,Not trusted,8.0,7.0,0.1519444444
Turkey,792070298,35.0,Urban,,Female,Married,Lower,8.0,5.0,0.242550556,Not trusted,10.0,4.0,0.0416666667
Turkey,792071834,55.0,Rural,Medium,Male,Married,Lower,5.0,3.0,0.27975,Not trusted,10.0,3.0,0.1399475
Turkey,792070100,31.0,Urban,Medium,Male,Single,Lower,7.0,10.0,0.344,Not trusted,10.0,6.0,0.2080555556
Turkey,792072217,55.0,Urban,Medium,Female,Divorced,Lower,5.0,5.0,0.251203704,Not trusted,7.0,3.0,0.3866666667
Turkey,792070708,37.0,Urban,Medium,Male,Married,Lower,4.0,4.0,0.0960475,Not trusted,9.0,3.0,0.1655555556
Turkey,792070530,20.0,Urban,Medium,Female,Single,Lower,6.0,1.0,0.159166667,Not trusted,10.0,7.0,0.0416666667
Turkey,792071133,34.0,Urban,Medium,Female,Married,Higher,8.0,7.0,0.439792222,Not trusted,10.0,9.0,0.6513888889
Turkey,792071164,34.0,Urban,Medium,Female,Married,Middle,5.0,4.0,0.442777778,Not trusted,8.0,6.0,0.5355555556
Turkey,792072122,55.0,Rural,Low,Male,Married,Lower,8.0,1.0,0.391351852,Not trusted,10.0,7.0,0.2630555556
Turkey,792070186,35.0,Urban,,Female,Married,Lower,,,0.28470102,Not trusted,,,0.0076666667
Turkey,792071273,56.0,Urban,Medium,Female,Married,Lower,7.0,6.0,0.407407407,Not trusted,10.0,5.0,0.125
Turkey,792070788,55.0,Urban,Medium,Male,Married,Lower,8.0,8.0,0.256388889,Not trusted,10.0,8.0,0.2655030556
Turkey,792072146,38.0,Urban,Medium,Female,Single,Lower,6.0,7.0,0.255833333,Not trusted,10.0,7.0,0.235
Turkey,792070765,55.0,Urban,High,Female,Married,Lower,8.0,8.0,0.582222222,Trusted,9.0,9.0,0.4155555556
Turkey,792070512,35.0,Rural,Medium,Male,Married,Lower,6.0,5.0,0.270416667,Not trusted,7.0,4.0,0.3041666667
Turkey,792071754,25.0,Urban,Low,Male,Single,Lower,7.0,7.0,0.251342593,Not trusted,7.0,7.0,0.1933333333
Turkey,792071058,29.0,Urban,Medium,Male,Single,Middle,,10.0,,,,,
Turkey,792071279,21.0,Urban,Medium,Male,Single,Middle,8.0,7.0,0.51087963,Not trusted,10.0,7.0,0.2908333333
Turkey,792071565,18.0,Rural,Medium,Male,Single,Lower,8.0,10.0,0.252666667,Not trusted,10.0,6.0,0.2772222222
Turkey,792070152,23.0,Urban,Medium,Male,Single,Lower,5.0,8.0,0.251759259,Not trusted,6.0,4.0,0.305
Turkey,792071428,26.0,Urban,Low,Male,Married,Middle,8.0,6.0,0.341759259,Not trusted,6.0,6.0,0.3325
Turkey,792070966,38.0,Urban,Medium,Male,Single,Middle,8.0,6.0,0.398518519,Trusted,10.0,6.0,0.1380555556
Turkey,792072068,26.0,Rural,Medium,Male,Single,Lower,5.0,5.0,0.261944444,Not trusted,7.0,5.0,0.4283333333
Turkey,792071897,27.0,Rural,Medium,Male,Married,Higher,7.0,7.0,0.269722222,Not trusted,10.0,7.0,0.0792916667
Turkey,792072197,55.0,Urban,Medium,Female,Married,Lower,5.0,4.0,0.170601852,Not trusted,8.0,8.0,0.4988888889
Turkey,792070024,65.0,Urban,Medium,Female,Married,Lower,8.0,8.0,0.231416667,Not trusted,10.0,5.0,0.3461111111
Turkey,792070159,20.0,Rural,Medium,Male,Single,Middle,7.0,10.0,0.30501037,Not trusted,10.0,7.0,0.2355555556
Turkey,792071519,20.0,Urban,Medium,Female,Single,Middle,6.0,7.0,0.504074074,Not trusted,10.0,6.0,0.1933333333
Turkey,792071712,39.0,Urban,Low,Male,Married,Lower,8.0,7.0,0.155092593,Not trusted,8.0,6.0,0.3463888889
Turkey,792072306,33.0,Rural,Medium,Female,Married,Higher,8.0,10.0,0.344,Not trusted,10.0,7.0,0.36
Turkey,792071574,63.0,Urban,Medium,Female,Widowed,Lower,6.0,8.0,0.328148148,Trusted,10.0,7.0,0.2208333333
Turkey,792071825,22.0,Urban,Medium,Male,Single,Lower,2.0,3.0,0.21837963,Not trusted,10.0,3.0,0.1155416667
Turkey,792072159,55.0,Urban,High,Male,Single,Higher,8.0,10.0,0.424537037,Not trusted,10.0,5.0,0.1797222222
Turkey,792072139,27.0,Rural,Low,Male,Single,Middle,6.0,6.0,0.296666667,Not trusted,8.0,4.0,0.4005555556
Turkey,792070312,35.0,Urban,Medium,Male,Single,Lower,7.0,7.0,,Not trusted,8.0,6.0,0.1238888889
Turkey,792070352,28.0,Urban,Medium,Male,Married,Lower,7.0,7.0,0.228055556,Not trusted,5.0,6.0,0.1930555556
Turkey,792070549,24.0,Urban,Low,Male,Single,Lower,7.0,7.0,0.350601852,Not trusted,7.0,6.0,0.2347222222
Turkey,792070307,25.0,Urban,Low,Male,Single,Lower,1.0,10.0,0.255833333,Not trusted,9.0,1.0,0.3036111111
Turkey,792070288,38.0,Urban,Medium,Female,Single,Lower,4.0,6.0,0.28837963,Not trusted,6.0,4.0,0.5261111111
Turkey,792070686,46.0,Rural,Medium,Female,Married,Middle,8.0,7.0,0.721666667,Not trusted,7.0,6.0,0.5122222222
Turkey,792070793,23.0,Urban,Medium,Female,Single,Higher,7.0,7.0,0.268888889,Not trusted,2.0,8.0,0.305
Turkey,792071274,44.0,Urban,Medium,Female,Married,Lower,10.0,8.0,0.163796296,Not trusted,9.0,7.0,0.0691666667
Turkey,792072414,35.0,Urban,Medium,Female,Married,Middle,7.0,8.0,0.512222222,Not trusted,10.0,6.0,0.5119444444
Turkey,792071772,63.0,Urban,Medium,Female,Married,Lower,7.0,8.0,0.228888889,Not trusted,10.0,6.0,0.0966666667
Turkey,792070916,42.0,Urban,Medium,Female,Married,Lower,7.0,7.0,0.172361111,Not trusted,8.0,8.0,0.305
Turkey,792070651,55.0,Rural,Medium,Female,Widowed,Lower,6.0,5.0,0.441851852,Not trusted,6.0,5.0,0.0966666667
Turkey,792070860,45.0,Urban,Medium,Female,Married,Lower,8.0,7.0,0.21662037,Not trusted,8.0,7.0,0.4716666667
Turkey,792070696,45.0,Urban,Medium,Female,Married,Higher,9.0,9.0,0.260046296,Not trusted,2.0,9.0,0.3608333333
Turkey,792071195,44.0,Urban,Medium,Female,Single,Lower,5.0,9.0,0.283055556,Not trusted,10.0,3.0,0.1247222222
Turkey,792071056,55.0,Urban,Low,Female,Married,Lower,8.0,7.0,0.205185185,Trusted,10.0,8.0,0.2216666667
Turkey,792070014,95.0,Urban,Medium,Male,Single,Lower,8.0,1.0,0.249722222,Not trusted,10.0,5.0,0.1513888889
Turkey,792071288,55.0,Urban,High,Female,Married,Middle,6.0,7.0,0.415416667,Not trusted,6.0,6.0,0.2022222222
Turkey,792070515,55.0,Rural,Low,Female,Married,Lower,7.0,8.0,0.31875,Not trusted,6.0,4.0,0.1383333333
Turkey,792070410,55.0,Urban,Medium,Female,Widowed,Lower,6.0,6.0,0.369259259,Not trusted,8.0,4.0,0.415
Turkey,792071438,35.0,Urban,Medium,Male,Single,Middle,7.0,2.0,0.297777778,Not trusted,8.0,8.0,0.2077777778
Turkey,792070314,55.0,Urban,Medium,Female,Married,Lower,7.0,6.0,0.22718,Not trusted,10.0,7.0,0.1241666667
Turkey,792071928,45.0,Rural,Medium,Female,Married,Lower,7.0,7.0,0.331805556,Not trusted,10.0,7.0,0.0833333333
Turkey,792071309,41.0,Urban,Medium,Female,Married,Lower,9.0,9.0,0.29125,Not trusted,10.0,10.0,0.2358333333
Turkey,792070612,55.0,Urban,Low,Male,Married,Lower,5.0,5.0,0.3525,Not trusted,5.0,5.0,0.3038888889
Turkey,792071335,24.0,Urban,Medium,Female,Single,Higher,7.0,7.0,0.45,Not trusted,9.0,7.0,0.2208333333
Turkey,792070737,45.0,Urban,Medium,Female,Married,Lower,6.0,4.0,0.375648148,Not trusted,5.0,5.0,0.48
Turkey,792070383,53.0,Urban,Medium,Female,Married,Lower,4.0,6.0,0.519722222,Not trusted,10.0,3.0,0.3609475
Turkey,792071633,35.0,Rural,Medium,Female,Married,Middle,7.0,3.0,0.3525,Trusted,7.0,6.0,0.1380555556
Turkey,792072312,24.0,Urban,Medium,Female,Married,Middle,7.0,9.0,0.479166667,Not trusted,7.0,7.0,0.36
Turkey,792072369,45.0,Rural,Medium,Female,Divorced,Higher,6.0,5.0,0.599416667,Not trusted,10.0,3.0,0.3326883333
Turkey,792070706,47.0,Urban,High,Female,Married,Middle,9.0,8.0,0.075833333,Trusted,10.0,9.0,0.1802777778
Turkey,792070840,30.0,Urban,Medium,Male,Single,Middle,6.0,7.0,0.603611111,Not trusted,3.0,5.0,0.4991666667
Turkey,792070264,19.0,Urban,Medium,Female,Single,Middle,6.0,6.0,0.700833333,Trusted,5.0,6.0,0.3175
Turkey,792072085,30.0,Urban,Medium,Female,Married,Lower,5.0,8.0,0.401666667,Not trusted,6.0,6.0,0.1516666667
Turkey,792071560,28.0,Urban,Medium,Female,Married,Lower,8.0,7.0,0.280333333,Not trusted,10.0,8.0,0.1471141667
Turkey,792071503,50.0,Urban,Medium,Female,Married,Lower,8.0,10.0,0.368055556,Not trusted,10.0,7.0,0.1108333333
Turkey,792071538,42.0,Urban,Medium,Male,Married,Lower,2.0,7.0,0.479166667,Not trusted,10.0,3.0,0.3875
Turkey,792070964,24.0,Urban,Medium,Male,Single,Lower,8.0,9.0,0.292731482,Not trusted,10.0,7.0,0.2769444444
Turkey,792071076,68.0,Rural,Medium,Male,Married,Lower,9.0,3.0,0.055,Not trusted,10.0,6.0,0.0138888889
Turkey,792070009,20.0,Urban,,Male,Single,Lower,4.0,6.0,,Not trusted,10.0,5.0,0.1000766667
Turkey,792070317,56.0,Urban,Low,Female,Widowed,Lower,8.0,1.0,0.23954963,Not trusted,10.0,4.0,0.0833333333
Turkey,792070305,55.0,Urban,Medium,Male,Single,Lower,6.0,4.0,0.362453704,Not trusted,5.0,5.0,0.5541666667
Turkey,792070428,24.0,Urban,Medium,Male,Single,Lower,8.0,8.0,0.379074074,Trusted,9.0,7.0,0.3741666667
Turkey,792070106,34.0,Urban,Medium,Female,Single,Lower,7.0,1.0,0.486518519,Not trusted,10.0,7.0,0.1658333333
Turkey,792072336,44.0,Urban,Medium,Male,Married,Middle,6.0,6.0,0.249166667,Not trusted,10.0,7.0,0.1933333333
Turkey,792070122,25.0,Urban,Medium,Male,Single,Middle,5.0,6.0,0.808833333,Not trusted,5.0,6.0,0.3920158333
Turkey,792071423,30.0,Urban,Medium,Male,Single,Lower,7.0,4.0,0.195111111,Trusted,9.0,4.0,0.0138888889
Turkey,792071422,55.0,Rural,High,Female,Married,Lower,5.0,4.0,0.3325,Not trusted,10.0,6.0,0.0966666667
Turkey,792072376,36.0,Urban,High,Female,Single,Higher,7.0,2.0,0.45287037,Trusted,10.0,6.0,0.4708333333
Turkey,792071629,27.0,Urban,Medium,Male,Single,Lower,5.0,5.0,0.161203704,Trusted,10.0,5.0,0.1655555556
Turkey,792070116,25.0,Urban,Low,Female,Single,Lower,10.0,8.0,0.366666667,Not trusted,4.0,4.0,0.2491666667
Turkey,792070790,35.0,Urban,Medium,Male,Married,Middle,9.0,8.0,0.255694444,Not trusted,7.0,7.0,0.0413888889
Turkey,792071563,35.0,Urban,Low,Female,Married,Lower,4.0,5.0,0.218657407,Not trusted,10.0,3.0,0.1105555556
Turkey,792072252,40.0,Urban,High,Male,Single,Lower,9.0,10.0,0.409305556,Not trusted,8.0,8.0,0.3183333333
Turkey,792070989,36.0,Urban,Medium,Female,Married,Middle,5.0,3.0,0.055,Not trusted,10.0,7.0,0.0416666667
Turkey,792071172,75.0,Urban,Medium,Female,Married,Middle,8.0,4.0,0.561527778,Not trusted,8.0,8.0,0.4291666667
Turkey,792072121,30.0,Urban,Medium,Male,Single,Higher,7.0,8.0,0.755416667,Not trusted,7.0,8.0,0.2491666667
Turkey,792072406,56.0,Rural,Medium,Female,Married,Middle,7.0,10.0,0.258016889,Not trusted,10.0,7.0,0.172
Turkey,792070592,35.0,Urban,Medium,Female,Married,Lower,9.0,9.0,0.288796296,Not trusted,10.0,9.0,0.2347222222
Turkey,792070862,55.0,Urban,Medium,Male,Married,Lower,7.0,4.0,0.191666667,Not trusted,10.0,7.0,0.0195
Turkey,792071406,45.0,Urban,Medium,Male,Married,Lower,1.0,8.0,0.337546296,Not trusted,6.0,5.0,0.1238888889
Turkey,792072106,55.0,Rural,Low,Male,Married,Lower,6.0,5.0,0.256111111,Not trusted,7.0,4.0,0.0688888889
Turkey,792070893,35.0,Urban,Low,Male,Married,Lower,7.0,8.0,0.251342593,Not trusted,10.0,1.0,0.0413888889
Turkey,792070553,35.0,Urban,Medium,Female,Married,Middle,10.0,10.0,0.197546296,Not trusted,10.0,9.0,0.0
Turkey,792070088,50.0,Urban,High,Female,Married,Higher,3.0,3.0,0.599537037,Not trusted,10.0,3.0,0.1726083333
Turkey,792071548,42.0,Urban,,Male,Married,Lower,,,,Not trusted,10.0,,0.401625
Turkey,792072330,35.0,Urban,Medium,Female,Married,Higher,5.0,6.0,0.658611111,Not trusted,9.0,6.0,0.0966666667
Turkey,792072270,35.0,Urban,Medium,Male,Single,Lower,8.0,8.0,0.425925926,Not trusted,8.0,8.0,0.2908333333
Turkey,792071456,34.0,Rural,Medium,Female,Single,Lower,8.0,8.0,0.223564815,Not trusted,10.0,7.0,0.0691666667
Turkey,792070842,36.0,Urban,Medium,Male,Single,Lower,7.0,8.0,0.466481482,Not trusted,10.0,7.0,0.2222222222
Turkey,792070931,55.0,Urban,Medium,Female,Married,Lower,8.0,5.0,0.415,Trusted,6.0,8.0,0.6561825
Turkey,792070544,20.0,Urban,High,Female,Single,Lower,8.0,8.0,0.349259259,Not trusted,10.0,8.0,0.2550833333
Turkey,792071615,57.0,Urban,,Female,Married,,,,,Not trusted,,10.0,0.2395825
Turkey,792072142,20.0,Urban,Medium,Male,Single,Middle,7.0,8.0,0.172777778,Not trusted,1.0,7.0,0.3466666667
Turkey,792070495,35.0,Urban,Medium,Male,Married,Higher,2.0,3.0,0.299675926,Not trusted,6.0,6.0,0.4019444444
Turkey,792070914,50.0,Rural,Medium,Male,Married,Middle,7.0,6.0,0.331666667,Not trusted,5.0,5.0,0.1788888889
Turkey,792072182,34.0,Urban,Medium,Female,Married,Middle,4.0,6.0,0.376064815,Trusted,5.0,6.0,0.4713888889
Turkey,792071421,28.0,Urban,Medium,Female,Married,Lower,7.0,7.0,0.278564815,Not trusted,10.0,7.0,0.1383333333
Turkey,792072180,55.0,Rural,Medium,Female,Married,Lower,5.0,1.0,0.287165036,Not trusted,10.0,3.0,0.2683552778
Turkey,792070072,34.0,Urban,Medium,Female,Married,Middle,9.0,9.0,0.3175,Not trusted,10.0,1.0,0.0555555556
Turkey,792070064,64.0,Urban,Medium,Male,Married,Lower,7.0,8.0,0.376064815,Not trusted,7.0,8.0,0.3325
Turkey,792070858,55.0,Urban,Medium,Female,Married,Lower,7.0,7.0,0.241388889,Not trusted,7.0,7.0,0.2216666667
Turkey,792071995,28.0,Urban,Medium,Female,Single,Lower,5.0,8.0,0.426296296,Not trusted,6.0,5.0,0.4720833333
Turkey,792070932,67.0,Urban,High,Male,Married,Higher,9.0,9.0,0.218796296,Not trusted,10.0,7.0,0.1513888889
Turkey,792071260,19.0,Urban,Medium,Female,Single,Middle,10.0,9.0,0.341064815,Not trusted,10.0,7.0,0.1705416667
Turkey,792071710,38.0,Urban,Medium,Male,Married,Lower,7.0,6.0,0.323101852,Trusted,10.0,6.0,0.4430555556
Turkey,792070501,61.0,Urban,Low,Male,Married,Lower,6.0,8.0,0.204907407,Not trusted,10.0,6.0,0.1105555556
Turkey,792070863,55.0,Urban,Low,Male,Married,Lower,8.0,7.0,0.25337963,Not trusted,2.0,8.0,0.2355555556
Turkey,792071472,45.0,Urban,Medium,Female,Widowed,Lower,9.0,9.0,0.339722222,Not trusted,10.0,6.0,0.3333333333
Turkey,792070273,56.0,Urban,Medium,Female,Divorced,Lower,4.0,9.0,0.329074074,Trusted,10.0,5.0,0.1244444444
Turkey,792071648,38.0,Urban,High,Male,Married,Lower,6.0,10.0,0.386346214,Not trusted,9.0,4.0,0.6473866667
Turkey,792070206,52.0,Urban,Medium,Male,Married,Lower,5.0,5.0,0.409166667,Not trusted,7.0,6.0,0.4294444444
Turkey,792070927,35.0,Urban,Medium,Male,Married,Higher,7.0,6.0,0.131388889,Not trusted,10.0,6.0,0.1655555556
Turkey,792071840,28.0,Rural,Medium,Male,Married,Lower,6.0,7.0,0.32787037,Trusted,8.0,7.0,0.1244444444
Turkey,792070558,25.0,Rural,Medium,Female,Married,Lower,1.0,5.0,,,10.0,5.0,0.1219166667
Turkey,792070378,50.0,Urban,Low,Male,Married,Lower,9.0,10.0,0.444166667,Trusted,8.0,8.0,0.0963888889
Turkey,792070536,36.0,Rural,Medium,Male,Married,Lower,5.0,7.0,0.179583333,Not trusted,5.0,5.0,0.2347222222
Turkey,792070839,24.0,Urban,Medium,Male,Single,Lower,5.0,8.0,0.375824074,Not trusted,9.0,6.0,0.6091666667
Turkey,792072360,28.0,Urban,,Female,Single,Higher,10.0,10.0,,Not trusted,10.0,6.0,0.2153333333
Turkey,792070199,28.0,Urban,Medium,Female,Single,Higher,8.0,6.0,0.269374815,Not trusted,10.0,7.0,0.0
Turkey,792070562,38.0,Urban,Medium,Female,Married,Lower,10.0,10.0,0.156296296,Not trusted,10.0,8.0,0.0
Turkey,792071114,19.0,Urban,Low,Male,Married,Higher,5.0,5.0,0.28375,Not trusted,5.0,6.0,0.2891666667
Turkey,792070591,31.0,Urban,High,Female,Single,Middle,9.0,9.0,0.428611111,Not trusted,10.0,9.0,0.1661111111
Turkey,792070520,55.0,Rural,Low,Male,Married,Lower,4.0,7.0,0.166666667,Not trusted,5.0,8.0,0.1238888889
Turkey,792070309,55.0,Rural,,Female,Married,Lower,3.0,,0.411338333,Not trusted,10.0,3.0,0.2066666667
Turkey,792072214,36.0,Urban,High,Female,Married,Middle,7.0,8.0,0.208333333,Trusted,10.0,7.0,0.1658333333
Turkey,792072080,25.0,Urban,Medium,Female,Married,Middle,8.0,4.0,0.2275,Not trusted,7.0,6.0,0.1791666667
Turkey,792070728,55.0,Urban,Medium,Male,Married,Lower,7.0,4.0,0.436944444,Not trusted,5.0,6.0,0.0963888889
Turkey,792070060,24.0,Urban,Medium,Male,Single,Lower,8.0,10.0,0.336,Not trusted,10.0,4.0,0.2075
Turkey,792071105,24.0,Urban,Medium,Female,Married,Middle,7.0,1.0,0.020833333,Not trusted,10.0,7.0,0.0138888889
Turkey,792072201,24.0,Urban,Medium,Female,Single,Middle,5.0,4.0,0.435833333,Not trusted,7.0,7.0,0.5722222222
Turkey,792070208,55.0,Urban,Low,Female,Widowed,Lower,8.0,9.0,0.249166667,Not trusted,10.0,9.0,0.18
Turkey,792071860,22.0,Rural,Medium,Male,Single,Higher,6.0,7.0,0.229166667,Not trusted,10.0,8.0,0.1797222222
Turkey,792071246,55.0,Urban,Medium,Male,Living together as married,Lower,6.0,6.0,0.313981482,Not trusted,8.0,6.0,0.4893741667
Turkey,792071813,55.0,Rural,Medium,Female,Married,Lower,7.0,7.0,0.194166667,Not trusted,10.0,7.0,0.3316666667
Turkey,792070163,40.0,Urban,,Male,Married,Higher,9.0,4.0,0.227975556,Not trusted,10.0,10.0,0.1522222222
Turkey,792071196,55.0,Rural,Medium,Male,Divorced,Lower,7.0,8.0,0.325833333,Not trusted,7.0,8.0,0.0413888889
Turkey,792071011,32.0,Urban,Medium,Female,Married,Lower,5.0,5.0,0.3875,Not trusted,5.0,5.0,0.3591666667
Turkey,792070757,53.0,Urban,Medium,Female,Married,Lower,8.0,7.0,0.459398148,Not trusted,8.0,8.0,0.61
Turkey,792070257,44.0,Urban,Medium,Male,Married,Middle,5.0,9.0,0.251527778,Not trusted,10.0,9.0,0.1734444444
Turkey,792070507,45.0,Urban,Low,Female,Married,Lower,4.0,7.0,0.495416667,Trusted,10.0,2.0,0.5178491667
Turkey,792071802,57.0,Urban,Low,Female,Married,Lower,7.0,9.0,0.546018519,Not trusted,7.0,4.0,0.5683333333
Turkey,792072044,24.0,Rural,Medium,Female,Single,Middle,5.0,4.0,0.443055556,Trusted,9.0,4.0,0.2486111111
Turkey,792072152,24.0,Urban,High,Male,Single,Higher,7.0,8.0,0.424537037,Not trusted,10.0,6.0,0.4572222222
Turkey,792070742,55.0,Urban,Medium,Female,Married,Lower,8.0,7.0,0.246435185,Not trusted,2.0,8.0,0.1108333333
Turkey,792071533,42.0,Urban,Medium,Female,Married,Lower,7.0,10.0,0.234583333,Not trusted,10.0,7.0,0.125
Turkey,792070021,47.0,Urban,Medium,Female,Married,Middle,7.0,9.0,0.378935185,Not trusted,10.0,4.0,0.1241666667
Turkey,792071980,32.0,Rural,Low,Male,Married,Lower,4.0,5.0,0.315462963,Not trusted,8.0,4.0,0.1295277778
Turkey,792071568,45.0,Urban,Low,Female,Married,Lower,8.0,8.0,0.229166667,Not trusted,10.0,8.0,0.0833333333
Turkey,792070382,53.0,Urban,Medium,Male,Married,Lower,8.0,6.0,0.0625,Not trusted,7.0,7.0,0.092625
Turkey,792072246,57.0,Urban,Medium,Female,Married,Lower,,5.0,0.364814815,Not trusted,4.0,5.0,0.0413888889
Turkey,792070539,26.0,Urban,Medium,Female,Single,Middle,5.0,4.0,0.438842593,Not trusted,7.0,6.0,0.4138888889
Turkey,792071726,59.0,Rural,Medium,Female,Married,Lower,5.0,7.0,0.196203704,Not trusted,10.0,2.0,0.1677252778
Turkey,792071810,20.0,Rural,Medium,Male,Single,Middle,8.0,7.0,0.417592593,Trusted,6.0,7.0,0.6354444444
Turkey,792070084,40.0,Urban,High,Male,Married,Higher,8.0,8.0,0.214166667,Trusted,10.0,7.0,0.0413888889
Turkey,792071090,50.0,Rural,Low,Male,Married,Lower,6.0,5.0,0.464166667,Not trusted,7.0,5.0,0.0825
Turkey,792071101,26.0,Rural,Medium,Female,Married,Middle,3.0,7.0,0.376203704,Not trusted,10.0,1.0,0.0830555556
Turkey,792071125,34.0,Urban,Low,Male,Married,Higher,5.0,4.0,0.456666667,Trusted,4.0,5.0,0.345
Turkey,792072129,55.0,Urban,Medium,Female,Married,Lower,5.0,3.0,0.393101852,Not trusted,8.0,4.0,0.3736111111
Turkey,792070271,26.0,Rural,Low,Female,Single,Lower,5.0,5.0,0.4225,Not trusted,7.0,5.0,0.3095277778
Turkey,792071042,47.0,Rural,Medium,Male,Married,Lower,8.0,8.0,0.296160741,Not trusted,7.0,9.0,0.4514516667
Turkey,792071048,55.0,Rural,Medium,Male,Married,Lower,7.0,8.0,0.621574074,Not trusted,2.0,3.0,0.4291666667
Turkey,792071293,55.0,Rural,Low,Female,Married,Lower,2.0,3.0,0.11,Not trusted,8.0,5.0,0.1108333333
Turkey,792072405,44.0,Urban,Low,Female,Married,Lower,6.0,8.0,0.254597593,Not trusted,10.0,7.0,0.2358333333
Turkey,792071291,38.0,Urban,High,Male,Single,Higher,8.0,9.0,0.333981482,Not trusted,9.0,5.0,0.2488888889
Turkey,792070743,35.0,Urban,Medium,Male,Single,Middle,6.0,8.0,0.508148148,Not trusted,8.0,6.0,0.29
Turkey,792070430,55.0,Urban,Medium,Female,Divorced,Lower,5.0,10.0,0.387101852,Not trusted,10.0,5.0,0.1640833333
Turkey,792071079,21.0,Rural,High,Female,Single,Middle,7.0,5.0,0.376759259,Not trusted,10.0,4.0,0.0949166667
Turkey,792072119,38.0,Rural,Medium,Male,Married,Middle,6.0,8.0,0.383287037,Not trusted,7.0,6.0,0.0830555556
Turkey,792072130,35.0,Urban,High,Male,Married,Lower,7.0,7.0,0.290694444,Trusted,7.0,7.0,0.3169444444
Turkey,792070459,30.0,Urban,Medium,Female,Single,Lower,10.0,8.0,0.305,Not trusted,8.0,8.0,0.1516666667
Turkey,792070079,35.0,Urban,Medium,Male,Married,Middle,9.0,8.0,0.28087963,Trusted,10.0,10.0,0.0
Turkey,792071113,46.0,Urban,Medium,Female,Married,Lower,5.0,9.0,0.313842593,Not trusted,9.0,4.0,0.5125
Turkey,792070033,46.0,Urban,Medium,Male,Single,Middle,3.0,4.0,0.464166667,,6.0,4.0,0.2940833333
Turkey,792070979,35.0,Urban,High,Female,Married,Higher,8.0,8.0,0.342962963,Not trusted,10.0,7.0,0.2766666667
Turkey,792070808,46.0,Urban,High,Male,Married,Higher,8.0,7.0,0.18162037,Not trusted,1.0,7.0,0.2355555556
Turkey,792072167,27.0,Urban,Medium,Female,Married,Lower,7.0,7.0,0.276666667,Not trusted,10.0,6.0,0.1516666667
Turkey,792070381,23.0,Rural,Low,Female,Single,Middle,4.0,5.0,0.626203704,Not trusted,7.0,4.0,0.2625
Turkey,792070227,26.0,Urban,Medium,Female,Single,Lower,7.0,8.0,0.215,Not trusted,9.0,8.0,0.1933333333
Turkey,792071969,23.0,Urban,Medium,Female,Single,Middle,6.0,6.0,0.280462963,Not trusted,6.0,7.0,0.3866666667
Turkey,792070716,27.0,Rural,Medium,Male,Single,Lower,6.0,6.0,0.303775,Not trusted,9.0,7.0,0.2492733333
Turkey,792071217,45.0,Urban,Medium,Female,Married,Lower,5.0,4.0,0.438148148,Not trusted,10.0,5.0,0.2208333333
Turkey,792070687,46.0,Urban,Medium,Female,Married,Lower,6.0,7.0,0.558509259,Trusted,9.0,8.0,0.4887658333
Turkey,792072200,23.0,Urban,Medium,Female,Married,Middle,5.0,5.0,0.216481482,Not trusted,10.0,4.0,0.4291666667
Turkey,792071839,24.0,Rural,Medium,Female,Single,Higher,9.0,7.0,0.473981482,Not trusted,10.0,7.0,0.1108333333
Turkey,792070306,34.0,Urban,Medium,Female,Married,Lower,4.0,4.0,0.491666667,Not trusted,6.0,6.0,0.4972222222
Turkey,792070210,36.0,Urban,High,Female,Single,Middle,6.0,7.0,0.44712963,Not trusted,9.0,6.0,0.0830555556
Turkey,792072347,55.0,Urban,Medium,Male,Single,Lower,7.0,7.0,0.5,Not trusted,6.0,8.0,0.3875
Turkey,792072174,36.0,Rural,Medium,Female,Married,Lower,8.0,5.0,0.298333333,Not trusted,8.0,7.0,0.54
Turkey,792072394,43.0,Urban,Low,Female,Single,Lower,5.0,5.0,,Not trusted,10.0,5.0,0.0966666667
Turkey,792070949,40.0,Urban,Medium,Female,Married,Lower,7.0,7.0,0.32212963,Not trusted,10.0,8.0,0.1383333333
Turkey,792072058,25.0,Urban,Medium,Female,Single,Higher,7.0,7.0,0.371712963,Not trusted,8.0,5.0,0.1794444444
Turkey,792070789,21.0,Urban,Medium,Male,Single,Lower,4.0,6.0,0.191666667,Not trusted,10.0,5.0,0.1105555556
