respondent_id,country,sex,age,urban_rural,income_level,marital_status,education,life_satisfaction,freedom_of_choice,financial_satisfaction,trust_people,importance_of_god,emancipative_values,secular_values,avg_satisfaction,age_group
458070230,Malaysia,Male,25,Rural,Low,Single,Lower,5,7,3,Not trusted,5,0.339027778,0.4302777778,4,18-28
458070249,Malaysia,Male,25,Rural,Medium,Married,Higher,9,10,8,Not trusted,9,0.235416667,0.1661111111,8.5,18-28
458070276,Malaysia,Male,25,Rural,High,Single,Higher,6,5,4,Not trusted,10,0.419351852,0.2486111111,5,18-28
458070285,Malaysia,Male,25,Rural,Low,Married,Lower,7,6,6,Not trusted,10,0.182037037,0.4425,6.5,18-28
458070304,Malaysia,Female,25,Rural,Low,Single,Lower,6,10,5,Trusted,9,0.390648148,0.3733333333,5.5,18-28
458070315,Malaysia,Male,25,Rural,Low,Married,Lower,3,5,5,Not trusted,10,0.44537037,0.3458333333,4,18-28
458070335,Malaysia,Female,25,Rural,Low,Single,Lower,8,8,7,Not trusted,9,0.186944444,0.4983333333,7.5,18-28
458070340,Malaysia,Male,25,Rural,Medium,Single,Lower,6,6,5,Not trusted,6,0.415833333,0.4019444444,5.5,18-28
458070348,Malaysia,Female,25,Rural,Low,Married,Lower,9,10,8,Not trusted,10,0.519444444,0.3594444444,8.5,18-28
458070365,Malaysia,Female,25,Rural,Medium,Married,Middle,8,8,8,Trusted,8,0.492777778,0.4716666667,8,18-28
458070397,Malaysia,Male,25,Rural,Low,Single,Lower,7,8,7,Trusted,6,0.312083333,0.3608333333,7,18-28
458070468,Malaysia,Female,25,Urban,Medium,Married,Middle,5,6,3,Not trusted,10,0.411342593,0.4569444444,4,18-28
458070494,Malaysia,Male,25,Urban,Medium,Single,Middle,9,9,9,Trusted,9,0.35537037,0.2913888889,9,18-28
458070509,Malaysia,Male,25,Urban,Medium,Married,Middle,7,7,5,Trusted,7,0.501203704,0.3741666667,6,18-28
458070599,Malaysia,Female,25,Urban,Medium,Single,Lower,6,8,4,Trusted,7,0.512916667,0.4286111111,5,18-28
458070779,Malaysia,Female,25,Urban,Medium,Single,Higher,8,6,7,Not trusted,10,0.682453704,0.2491666667,7.5,18-28
458070781,Malaysia,Male,25,Urban,Medium,Married,Middle,10,10,7,Not trusted,7,0.3875,0.4713888889,8.5,18-28
458070783,Malaysia,Male,25,Urban,Low,Single,Middle,8,10,7,Not trusted,5,0.129351852,0.4705555556,7.5,18-28
458070785,Malaysia,Male,25,Rural,Medium,Married,Middle,7,5,5,Not trusted,10,0.083333333,0.1513888889,6,18-28
458070803,Malaysia,Male,25,Urban,Low,Single,Higher,7,8,7,Not trusted,10,0.286481482,0.2491666667,7,18-28
458070822,Malaysia,Male,25,Urban,Medium,Married,Higher,10,10,10,Not trusted,10,0.207916667,0,10,18-28
458070836,Malaysia,Female,25,Urban,Medium,Single,Higher,8,8,7,Not trusted,10,0.369398148,0.3191666667,7.5,18-28
458070837,Malaysia,Male,25,Urban,Low,Single,Lower,8,7,8,Not trusted,10,0.63,0.5819444444,8,18-28
458070843,Malaysia,Male,25,Urban,Medium,Single,Middle,4,8,4,Not trusted,4,0.556898148,0.6652777778,4,18-28
458070847,Malaysia,Male,25,Urban,Low,Single,Lower,7,8,3,Trusted,10,0.269583333,0.2205555556,5,18-28
458070952,Malaysia,Female,25,Urban,Medium,Married,Lower,7,6,4,Not trusted,10,0.299953704,0.2352777778,5.5,18-28
458070985,Malaysia,Male,25,Urban,Medium,Married,Lower,7,10,6,Not trusted,8,0.48787037,0.4161111111,6.5,18-28
458071005,Malaysia,Male,25,Urban,Medium,Married,Lower,9,7,8,Trusted,10,0.276666667,0.1522222222,8.5,18-28
458071022,Malaysia,Female,25,Urban,Low,Single,Lower,6,6,5,Not trusted,10,0.415833333,0.2627777778,5.5,18-28
458071032,Malaysia,Male,25,Urban,Low,Single,Middle,9,9,5,Not trusted,10,0.494537037,0.5122222222,7,18-28
458071048,Malaysia,Male,25,Urban,Low,Single,Lower,6,5,7,Trusted,10,0.541111111,0.43,6.5,18-28
458071155,Malaysia,Female,25,Urban,Medium,Single,Middle,8,8,7,Not trusted,10,0.621296296,0.0277777778,7.5,18-28
458071175,Malaysia,Male,25,Urban,Low,Single,Middle,7,7,5,Not trusted,10,0.31875,0.305,6,18-28
458071191,Malaysia,Male,25,Urban,Medium,Single,Lower,7,7,6,Not trusted,10,0.259907407,0.4838888889,6.5,18-28
458071250,Malaysia,Female,25,Rural,Low,Married,Lower,9,9,5,Not trusted,10,0.346944444,0.2069444444,7,18-28
458071262,Malaysia,Female,25,Urban,Low,Married,Middle,6,7,5,Not trusted,10,0.61462963,0.4294444444,5.5,18-28
458071275,Malaysia,Female,25,Urban,Low,Living together as married,Higher,6,8,6,Not trusted,9,0.559768519,0.3877777778,6,18-28
458071302,Malaysia,Female,25,Urban,Medium,Single,Higher,8,8,7,Not trusted,9,0.3875,0.4152777778,7.5,18-28
792070411,Turkey,Female,25,Urban,High,Single,Middle,7,6,8,Not trusted,7,0.228333333,0.0688888889,7.5,18-28
792071606,Turkey,Female,25,Urban,Medium,Single,Higher,7,7,7,Not trusted,10,0.543472222,0.2072222222,7,18-28
792072349,Turkey,Male,25,Urban,Low,Single,Lower,8,8,8,Not trusted,6,0.470833333,0.1513888889,8,18-28
792070483,Turkey,Male,25,Urban,Medium,Single,Middle,6,7,6,Trusted,6,0.704074074,0.51825,6,18-28
792071106,Turkey,Female,25,Urban,High,Single,Higher,5,10,8,Not trusted,10,0.607916667,0.38575,6.5,18-28
792071591,Turkey,Male,25,Rural,Medium,Single,Higher,8,10,7,Not trusted,3,0.554444444,0.4286111111,7.5,18-28
792071387,Turkey,Male,25,Urban,Low,Single,Higher,7,4,5,Not trusted,5,0.591261296,0.415,6,18-28
792070903,Turkey,Male,25,Rural,Medium,Single,Higher,6,5,6,Not trusted,6,0.409166667,0.0966666667,6,18-28
792072193,Turkey,Female,25,Urban,Medium,Single,Lower,3,6,3,Not trusted,10,0.22487037000000001,0.2033333333,3,18-28
792070403,Turkey,Female,25,Urban,Medium,Married,Lower,7,6,6,Trusted,7,0.681342593,0.595,6.5,18-28
792070962,Turkey,Male,25,Urban,Medium,Single,Higher,6,7,8,Trusted,9,0.445092593,0.2981666667,7,18-28
792070695,Turkey,Male,25,Urban,Medium,Single,Higher,6,6,6,Trusted,8,0.546018519,0.2758333333,6,18-28
792070565,Turkey,Male,25,Urban,Medium,Single,Higher,8,8,7,Trusted,4,0.368323333,0.092625,7.5,18-28
792072407,Turkey,Male,25,Rural,Medium,Single,Lower,6,9,6,Not trusted,10,0.256388889,0.1513888889,6,18-28
792071085,Turkey,Male,25,Rural,Medium,Single,Lower,5,6,5,Not trusted,5,0.248333333,0.3866666667,5,18-28
792072390,Turkey,Male,25,Urban,Medium,Single,Middle,6,5,6,Not trusted,8,0.589166667,0.4983333333,6,18-28
792072216,Turkey,Male,25,Rural,Medium,Single,Middle,6,7,5,Not trusted,5,0.205740741,0.4887491667,5.5,18-28
792071459,Turkey,Male,25,Rural,Medium,Single,Middle,6,6,7,Not trusted,10,0.320231482,0.1974166667,6.5,18-28
792071507,Turkey,Male,25,Urban,Medium,Single,Higher,6,10,8,Trusted,10,0.3735,0.0552777778,7,18-28
792071350,Turkey,Female,25,Rural,Medium,Married,Higher,8,7,7,Not trusted,10,0.498472222,0.1108333333,7.5,18-28
792070066,Turkey,Female,25,Urban,Medium,Married,Higher,3,3,3,Not trusted,4,0.170009259,0.3469444444,3,18-28
792071754,Turkey,Male,25,Urban,Low,Single,Lower,7,7,7,Not trusted,7,0.251342593,0.1933333333,7,18-28
792070307,Turkey,Male,25,Urban,Low,Single,Lower,1,10,1,Not trusted,9,0.255833333,0.3036111111,1,18-28
792070122,Turkey,Male,25,Urban,Medium,Single,Middle,5,6,6,Not trusted,5,0.808833333,0.3920158333,5.5,18-28
792070116,Turkey,Female,25,Urban,Low,Single,Lower,10,8,4,Not trusted,4,0.366666667,0.2491666667,7,18-28
792072080,Turkey,Female,25,Urban,Medium,Married,Middle,8,4,6,Not trusted,7,0.2275,0.1791666667,7,18-28
792072058,Turkey,Female,25,Urban,Medium,Single,Higher,7,7,5,Not trusted,8,0.371712963,0.17944444440000001,6,18-28
792071902,Turkey,Female,25,Rural,Medium,Single,Middle,10,1,7,Not trusted,10,0.325,0.2134166667,8.5,18-28
792070818,Turkey,Female,25,Rural,Medium,Single,Lower,6,8,7,Not trusted,7,0.4425,0.0413888889,6.5,18-28
792071933,Turkey,Male,25,Rural,Medium,Single,Lower,6,1,5,Not trusted,10,0.254446667,0.2080555556,5.5,18-28
792072138,Turkey,Female,25,Urban,Medium,Single,Middle,10,5,6,Not trusted,10,0.368703704,0.1938888889,8,18-28
792072015,Turkey,Male,25,Rural,Medium,Single,Higher,6,5,5,Not trusted,8,0.365046296,0.2213888889,5.5,18-28
792071464,Turkey,Female,25,Urban,Medium,Single,Lower,9,9,7,Not trusted,10,0.316157407,0.1108333333,8,18-28
792070454,Turkey,Female,25,Urban,Low,Single,Lower,7,8,3,Not trusted,8,0.505972222,0.5952777778,5,18-28
792070267,Turkey,Female,25,Rural,Medium,Single,Lower,8,10,7,Not trusted,10,0.344,0.3325,7.5,18-28
792070054,Turkey,Female,25,Urban,Medium,Married,Middle,7,9,2,Not trusted,10,0.165833333,0.1930555556,4.5,18-28
792072090,Turkey,Female,25,Rural,Low,Single,Higher,1,6,1,Not trusted,10,0.570925926,0.2630555556,1,18-28
792071264,Turkey,Female,25,Rural,Medium,Single,Middle,7,6,7,Not trusted,7,0.586574074,0.2069444444,7,18-28
792070585,Turkey,Male,25,Urban,Medium,Single,Higher,6,10,6,Not trusted,10,0.455185185,0.5683333333,6,18-28
792070697,Turkey,Male,25,Rural,Medium,Single,Middle,7,10,6,Not trusted,10,0.195787037,0.1386111111,6.5,18-28
792071714,Turkey,Female,25,Rural,Medium,Single,Middle,9,8,7,Not trusted,10,0.350324074,0.1430416667,8,18-28
792071558,Turkey,Female,25,Urban,Medium,Single,Lower,10,10,4,Not trusted,10,0.193333333,0.2208333333,7,18-28
792070482,Turkey,Male,25,Urban,High,Single,Lower,10,5,6,Not trusted,10,0.415833333,0.0688888889,8,18-28
792071321,Turkey,Male,25,Rural,Low,Married,Lower,6,8,7,Not trusted,8,0.443333333,0.4577777778,6.5,18-28
792071721,Turkey,Male,25,Urban,Low,Married,Lower,6,7,4,Not trusted,3,0.41787037,0.2857252778,5,18-28
792072230,Turkey,Male,25,Rural,Medium,Single,Lower,5,1,1,Not trusted,10,0.411203704,0.2338055556,3,18-28
792071261,Turkey,Female,25,Urban,Medium,Single,Middle,10,8,7,Not trusted,10,0.437083333,0.1941666667,8.5,18-28
792070610,Turkey,Female,25,Urban,Medium,Married,Higher,7,8,6,Not trusted,8,0.264953704,0.43,6.5,18-28
792070491,Turkey,Female,25,Rural,Medium,Single,Lower,7,7,5,Not trusted,5,0.487553704,0.4732808333,6,18-28
792071657,Turkey,Female,25,Urban,Medium,Married,Lower,6,6,6,Not trusted,4,0.391851852,0.2633333333,6,18-28
792070429,Turkey,Female,25,Rural,Low,Married,Lower,6,5,5,Not trusted,6,0.305,0.2625,5.5,18-28
792071692,Turkey,Female,25,Rural,Medium,Married,Middle,6,6,6,Trusted,7,0.467037037,0.4708333333,6,18-28
792071522,Turkey,Male,25,Urban,High,Single,Higher,7,3,7,Not trusted,10,0.421018519,0.05325,7,18-28
792071003,Turkey,Male,25,Urban,Medium,Single,Higher,9,10,5,Not trusted,10,0.18,0.1658333333,7,18-28
792070969,Turkey,Male,25,Rural,Medium,Single,Lower,5,6,5,Not trusted,6,0.318333333,0.1471666667,5,18-28
344070368,Hong Kong SAR,Male,24,Urban,Medium,Single,Higher,7,8,8,Trusted,4,0.477638889,0.6369444444,7.5,18-28
344071611,Hong Kong SAR,Male,24,Urban,Medium,Single,Higher,7,7,6,Not trusted,7,0.655740741,0.5675,6.5,18-28
344070487,Hong Kong SAR,Female,24,Urban,Medium,Single,Lower,4,4,3,Not trusted,5,0.551237963,0.5819444444,3.5,18-28
344071263,Hong Kong SAR,Female,24,Urban,Medium,Single,Middle,6,6,7,Not trusted,4,0.786064815,0.4708333333,6.5,18-28
344070195,Hong Kong SAR,Male,24,Urban,Low,Single,Higher,4,2,4,Not trusted,1,0.610555556,0.915,4,18-28
344071299,Hong Kong SAR,Female,24,Urban,Medium,Single,Higher,6,7,5,Not trusted,4,0.616944444,0.7341666667,5.5,18-28
344070466,Hong Kong SAR,Male,24,Urban,Medium,Married,Lower,7,8,7,Trusted,4,0.644583333,0.6644444444,7,18-28
344071345,Hong Kong SAR,Male,24,Urban,Medium,Single,Higher,7,7,7,Not trusted,3,0.570787037,0.5677777778,7,18-28
344071271,Hong Kong SAR,Male,24,Urban,Medium,Single,Higher,5,6,6,Trusted,5,0.464444444,0.7066666667,5.5,18-28
344070312,Hong Kong SAR,Male,24,Urban,Low,Single,Higher,6,6,3,Trusted,1,0.833333333,0.5675,4.5,18-28
344071761,Hong Kong SAR,Male,24,Urban,Low,Single,Higher,2,1,1,Not trusted,5,0.657777778,0.7619444444,1.5,18-28
344071289,Hong Kong SAR,Male,24,Urban,Medium,Single,Higher,7,6,9,Trusted,5,0.565185185,0.6786111111,8,18-28
344070755,Hong Kong SAR,Female,24,Urban,Medium,Single,Higher,7,6,7,Not trusted,1,0.842592593,0.6366666667,7,18-28
344070598,Hong Kong SAR,Female,24,Urban,Medium,Single,Higher,7,7,7,Trusted,1,0.850740741,0.5116666667,7,18-28
344071450,Hong Kong SAR,Male,24,Urban,Medium,Single,Middle,6,6,5,Not trusted,6,0.510185185,0.5675,5.5,18-28
344070410,Hong Kong SAR,Male,24,Urban,Medium,Single,Higher,8,8,8,Not trusted,1,0.394722222,0.4575,8,18-28
344072012,Hong Kong SAR,Male,24,Urban,High,Single,Higher,8,8,7,Trusted,8,0.581944444,0.3877777778,7.5,18-28
344071828,Hong Kong SAR,Male,24,Urban,Medium,Single,Higher,3,5,5,Not trusted,5,0.448101852,0.4572222222,4,18-28
344071997,Hong Kong SAR,Female,24,Urban,Low,Single,Higher,7,7,3,Not trusted,1,0.953703704,0.6233333333,5,18-28
344070447,Hong Kong SAR,Female,24,Urban,Low,Single,Higher,8,8,7,Not trusted,1,0.652361111,0.5212808333,7.5,18-28
344071319,Hong Kong SAR,Female,24,Urban,Low,Single,Higher,7,10,6,Not trusted,3,0.538240741,0.6916666667,6.5,18-28
360070898,Indonesia,Female,24,Rural,Medium,Married,Lower,5,2,5,Not trusted,9,0.343935185,0.3872222222,5,18-28
360071448,Indonesia,Female,24,Rural,Medium,Married,Middle,8,5,8,Not trusted,10,0.436666667,0.305,8,18-28
360072248,Indonesia,Male,24,Rural,Medium,Single,Lower,8,9,9,Not trusted,10,0.612453704,0.4016666667,8.5,18-28
360070930,Indonesia,Female,24,Rural,Low,Married,Lower,7,7,3,Not trusted,9,0.297638889,0.2766666667,5,18-28
360070443,Indonesia,Female,24,Rural,Medium,Married,Lower,8,10,10,Not trusted,5,0.196342593,0.0972222222,9,18-28
360070045,Indonesia,Female,24,Rural,High,Married,Higher,9,8,9,Not trusted,10,0.28375,0.2622222222,9,18-28
360073188,Indonesia,Male,24,Rural,High,Single,Middle,2,10,10,Trusted,10,0.47125,0.11,6,18-28
360072552,Indonesia,Male,24,Urban,Low,Single,Middle,8,2,10,Not trusted,10,0.325416667,0.2488888889,9,18-28
360070015,Indonesia,Female,24,Rural,Medium,Married,Middle,10,10,6,Not trusted,10,0.331666667,0.2355555556,8,18-28
360072024,Indonesia,Female,24,Rural,Medium,Married,Lower,10,10,10,Not trusted,10,0.200416667,0.1661111111,10,18-28
360072640,Indonesia,Female,24,Urban,Medium,Single,Middle,7,8,7,Not trusted,10,0.487453704,0.2488888889,7,18-28
360072230,Indonesia,Male,24,Rural,High,Single,Lower,1,6,1,Not trusted,8,0.2625,0.0969444444,1,18-28
360072654,Indonesia,Female,24,Rural,Medium,Married,Middle,7,9,6,Not trusted,10,0.325416667,0.2625,6.5,18-28
360072966,Indonesia,Male,24,Rural,Medium,Married,Middle,8,6,7,Not trusted,10,0.561666667,0.4566666667,7.5,18-28
360071242,Indonesia,Female,24,Urban,Medium,Single,Higher,7,8,8,Not trusted,10,0.479953704,0.3316666667,7.5,18-28
360071850,Indonesia,Female,24,Rural,Medium,Married,Middle,7,8,5,Not trusted,10,0.521203704,0.1527777778,6,18-28
360072707,Indonesia,Male,24,Rural,Medium,Married,Lower,7,7,5,Not trusted,10,0.25625,0.3842916667,6,18-28
360071564,Indonesia,Male,24,Rural,Medium,Single,Lower,5,6,4,Not trusted,9,0.415555556,0.2911111111,4.5,18-28
360070280,Indonesia,Female,24,Rural,High,Married,Middle,10,9,8,Not trusted,8,0.315740741,0.36,9,18-28
360070109,Indonesia,Female,24,Rural,Low,Single,Higher,5,8,5,Not trusted,10,0.165833333,0.4572222222,5,18-28
360070057,Indonesia,Female,24,Rural,High,Divorced,Middle,8,9,9,Trusted,10,0.231175926,0.0833333333,8.5,18-28
360072148,Indonesia,Male,24,Rural,Low,Single,Lower,7,5,4,Not trusted,10,0.341481482,0.3744444444,5.5,18-28
360071966,Indonesia,Male,24,Rural,Medium,Married,Lower,10,10,10,Not trusted,10,0.0825,0.1527777778,10,18-28
360071583,Indonesia,Female,24,Rural,Medium,Single,Middle,8,7,6,Not trusted,10,0.392268519,0.2213888889,7,18-28
360071193,Indonesia,Female,24,Rural,Medium,Married,Middle,9,8,8,Not trusted,10,0.378796296,0.2491666667,8.5,18-28
360072712,Indonesia,Male,24,Rural,Medium,Single,Middle,10,10,5,Not trusted,10,0.402083333,0.2633333333,7.5,18-28
360070060,Indonesia,Female,24,Rural,Medium,Married,Middle,9,7,8,Not trusted,10,0.133009259,0.235,8.5,18-28
360072592,Indonesia,Male,24,Rural,Medium,Single,Middle,7,8,5,Not trusted,10,0.394166667,0.3325,6,18-28
360070980,Indonesia,Female,24,Rural,Low,Married,Lower,7,5,4,Not trusted,5,0.293148148,0.5127777778,5.5,18-28
360072981,Indonesia,Female,24,Rural,Medium,Married,Lower,10,8,1,Not trusted,10,0.422777778,0.25,5.5,18-28
360071692,Indonesia,Female,24,Rural,Medium,Married,Middle,3,5,3,Not trusted,10,0.297916667,0.2075,3,18-28
360071362,Indonesia,Male,24,Urban,Low,Divorced,Lower,5,3,1,Not trusted,3,0.381666667,0.0555555556,3,18-28
360072604,Indonesia,Male,24,Rural,Medium,Single,Middle,8,8,8,Not trusted,10,0.380416667,0.4297222222,8,18-28
458070155,Malaysia,Male,24,Rural,Low,Single,Higher,8,6,6,Not trusted,9,0.606851852,0.485,7,18-28
458070187,Malaysia,Female,24,Rural,Medium,Single,Lower,9,8,8,Trusted,7,0.138611111,0.5269444444,8.5,18-28
458070224,Malaysia,Male,24,Rural,Medium,Single,Lower,7,5,7,Trusted,5,0.545462963,0.4158333333,7,18-28
458070300,Malaysia,Male,24,Rural,Medium,Married,Higher,8,8,8,Trusted,5,0.490046296,0.5816666667,8,18-28
458070339,Malaysia,Female,24,Rural,Medium,Married,Middle,6,5,5,Not trusted,10,0.304166667,0.3880555556,5.5,18-28
458070349,Malaysia,Female,24,Rural,Low,Single,Middle,7,7,6,Not trusted,10,0.57037037,0.43,6.5,18-28
458070387,Malaysia,Female,24,Rural,Medium,Single,Middle,9,9,9,Not trusted,10,0.336435185,0.25,9,18-28
458070395,Malaysia,Female,24,Rural,Medium,Married,Lower,9,9,8,Not trusted,8,0.371990741,0.4294444444,8.5,18-28
458070498,Malaysia,Female,24,Urban,Low,Single,Lower,5,5,5,Not trusted,3,0.598703704,0.6091666667,5,18-28
458070514,Malaysia,Female,24,Urban,Medium,Single,Lower,7,6,6,Not trusted,10,0.427546296,0.4008333333,6.5,18-28
458070529,Malaysia,Female,24,Rural,Low,Single,Middle,8,8,5,Not trusted,10,0.380416667,0.2075,6.5,18-28
458070536,Malaysia,Female,24,Urban,Medium,Single,Lower,7,7,6,Not trusted,10,0.532407407,0.4288888889,6.5,18-28
458070804,Malaysia,Male,24,Rural,Low,Single,Lower,5,6,5,Not trusted,9,0.145138889,0.4433333333,5,18-28
458070807,Malaysia,Male,24,Urban,Low,Single,Middle,6,6,7,Trusted,3,0.473425926,0.4430555556,6.5,18-28
458070895,Malaysia,Male,24,Urban,Medium,Single,Lower,5,6,4,Not trusted,3,0.823518519,0.5952777778,4.5,18-28
458070898,Malaysia,Male,24,Urban,Low,Single,Lower,4,3,7,Trusted,8,0.265231482,0.4847222222,5.5,18-28
458070904,Malaysia,Male,24,Urban,Medium,Single,Higher,8,8,7,Not trusted,5,0.468935185,0.5122222222,7.5,18-28
458070927,Malaysia,Female,24,Urban,High,Single,Higher,5,6,4,Not trusted,9,0.832777778,0.47,4.5,18-28
458070928,Malaysia,Male,24,Urban,Low,Single,Middle,6,8,4,Not trusted,10,0.39662037,0.4288888889,5,18-28
458070971,Malaysia,Female,24,Urban,Low,Single,Lower,8,9,4,Not trusted,10,0.667037037,0.4430555556,6,18-28
458070984,Malaysia,Male,24,Urban,Low,Single,Lower,3,4,3,Not trusted,10,0.394861111,0.4577777778,3,18-28
458070990,Malaysia,Female,24,Urban,Medium,Single,Lower,6,7,5,Not trusted,10,0.470972222,0.5533333333,5.5,18-28
458070994,Malaysia,Male,24,Urban,Medium,Single,Lower,8,7,9,Trusted,9,0.429861111,0.305,8.5,18-28
458071001,Malaysia,Female,24,Urban,High,Single,Higher,8,6,7,Not trusted,6,0.728333333,0.4155555556,7.5,18-28
458071014,Malaysia,Male,24,Urban,Low,Single,Lower,7,7,6,Not trusted,10,0.540277778,0.4283333333,6.5,18-28
458071037,Malaysia,Female,24,Rural,Low,Single,Middle,5,7,5,Not trusted,10,0.321064815,0.1386111111,5,18-28
458071049,Malaysia,Male,24,Rural,Low,Single,Lower,7,6,4,Not trusted,8,0.426574074,0.3327777778,5.5,18-28
458071052,Malaysia,Male,24,Rural,Low,Single,Lower,8,9,7,Not trusted,10,0.346111111,0.3741666667,7.5,18-28
458071092,Malaysia,Female,24,Urban,High,Single,Middle,8,8,7,Not trusted,10,0.534027778,0.3877777778,7.5,18-28
458071096,Malaysia,Male,24,Rural,Low,Single,Lower,2,10,2,Not trusted,10,0.639814815,0.6783333333,2,18-28
458071131,Malaysia,Female,24,Urban,Low,Single,Middle,9,9,8,Not trusted,10,0.480509259,0.3602777778,8.5,18-28
458071139,Malaysia,Female,24,Rural,Low,Single,Lower,10,10,7,Trusted,10,0.628657407,0.3738888889,8.5,18-28
458071147,Malaysia,Male,24,Urban,Medium,Single,Lower,4,4,3,Not trusted,10,0.529537037,0.2766666667,3.5,18-28
458071164,Malaysia,Female,24,Urban,Low,Married,Lower,6,5,6,Not trusted,10,0.525046296,0.36,6,18-28
458071166,Malaysia,Female,24,Urban,Medium,Single,Lower,10,8,7,Not trusted,10,0.311944444,0.3188888889,8.5,18-28
458071177,Malaysia,Female,24,Urban,High,Single,Middle,6,5,3,Not trusted,10,0.505833333,0.2766666667,4.5,18-28
458071195,Malaysia,Female,24,Urban,Medium,Single,Middle,7,10,7,Not trusted,7,0.435555556,0.3875,7,18-28
458071202,Malaysia,Female,24,Urban,Low,Married,Higher,8,6,6,Not trusted,10,0.291388889,0.3458333333,7,18-28
458071232,Malaysia,Female,24,Urban,Low,Single,Lower,8,6,2,Not trusted,3,0.488425926,0.4711111111,5,18-28
458071292,Malaysia,Female,24,Urban,High,Married,Lower,10,5,9,Not trusted,5,0.371296296,0.3744444444,9.5,18-28
458071298,Malaysia,Female,24,Urban,Low,Married,Higher,5,5,6,Not trusted,6,0.531712963,0.4438888889,5.5,18-28
458071305,Malaysia,Female,24,Urban,Medium,Single,Middle,9,8,8,Not trusted,10,0.353333333,0.2494444444,8.5,18-28
792071542,Turkey,Female,24,Urban,Medium,Single,Higher,9,8,9,Not trusted,10,0.451111111,0.2652902778,9,18-28
792072126,Turkey,Male,24,Rural,Low,Single,Middle,3,4,2,Not trusted,10,0.559490741,0.1288888889,2.5,18-28
792070322,Turkey,Male,24,Urban,Low,Married,Middle,5,5,4,Not trusted,10,0.18625,0.3875,4.5,18-28
792071362,Turkey,Female,24,Urban,Medium,Single,Middle,6,7,7,Not trusted,8,0.418148148,0.44825,6.5,18-28
792071211,Turkey,Male,24,Rural,Medium,Single,Lower,1,4,1,Trusted,4,0.145833333,0.1108333333,1,18-28
792070801,Turkey,Female,24,Urban,Medium,Single,Higher,7,8,8,Not trusted,1,0.27162037,0.1525,7.5,18-28
792071086,Turkey,Female,24,Urban,Medium,Divorced,Middle,8,9,6,Not trusted,9,0.7975,0.5851666667,7,18-28
792070496,Turkey,Male,24,Rural,Medium,Single,Lower,7,10,6,Not trusted,10,0.252666667,0.2080555556,6.5,18-28
792072145,Turkey,Male,24,Urban,Medium,Single,Middle,6,4,7,Not trusted,10,0.254074074,0.2775,6.5,18-28
792072323,Turkey,Female,24,Urban,Medium,Married,Middle,7,8,7,Not trusted,6,0.488425926,0.36,7,18-28
792070026,Turkey,Male,24,Urban,Medium,Single,Middle,5,7,4,Not trusted,10,0.484166667,0.1617916667,4.5,18-28
792072291,Turkey,Male,24,Urban,Medium,Single,Middle,3,5,5,Not trusted,5,0.463333333,0.2763888889,4,18-28
